date_run,status,times_seen,first_seen,score,title,company,source,location,posted,reason,url
2026-04-28,NEW,1,2026-04-28,8,Chief of Staff (Remote),MeritFirst,LinkedIn,"Texas, United States",Today,"Chief of Staff title directly matches candidate's target roles, and while company/description details are unavailable, the remote Director-level Chief of Staff position aligns well with their executive TPM/PMO background and transformation leadership experience.",https://www.linkedin.com/jobs/view/chief-of-staff-remote-at-meritfirst-4406579551
2026-04-28,NEW,1,2026-04-28,7,Chief of Staff ($140k – $190k + Equity) at $5.1M Seed-funded AI agent startup,Jack & Jill,LinkedIn,"San Francisco, CA",Today,"Chief of Staff aligns with target roles and leverages governance/cross-functional leadership skills, but the early-stage seed startup (far below 500-5000 employee preference) and lack of explicit R&D/Engineering focus in title introduces uncertainty about fit.",https://www.linkedin.com/jobs/view/chief-of-staff-%24140k-%E2%80%93-%24190k-%2B-equity-at-%245-1m-seed-funded-ai-agent-startup-at-jack-jill-4405087310
2026-04-28,NEW,1,2026-04-28,8,Chief of Staff,Exponent,LinkedIn,"New York, NY",Today,"Chief of Staff role aligns well with candidate's target roles (Chief of Staff R&D/Engineering), and their executive-level TPM/PMO experience with cross-functional governance and stakeholder management directly supports this position, though fit depends on whether this is R&D/Engineering focused.",https://www.linkedin.com/jobs/view/chief-of-staff-at-exponent-4408078734
2026-04-28,NEW,1,2026-04-28,8,Chief of Staff,Thema Foundries,LinkedIn,San Francisco Bay Area,Today,"Chief of Staff title directly matches candidate's target roles, particularly Chief of Staff R&D/Engineering, and aligns well with their executive-level program management and cross-functional governance experience.",https://www.linkedin.com/jobs/view/chief-of-staff-at-thema-foundries-4406598838
2026-04-28,NEW,1,2026-04-28,8,Chief of Staff at General Catalyst-backed government intelligence startup,Jack & Jill,LinkedIn,"San Francisco, CA",Today,"Chief of Staff role at a tech startup aligns well with candidate's target roles, leveraging their enterprise governance, cross-functional leadership, and transformation experience, though the government intelligence domain and startup size may differ from their mid-size company preference.",https://www.linkedin.com/jobs/view/chief-of-staff-at-general-catalyst-backed-government-intelligence-startup-at-jack-jill-4405085358
2026-04-28,NEW,1,2026-04-28,7,Chief of Staff ($90k + $10k-$50k Profit Share + Equity) at AI-native M&A advisory firm,Jack & Jill,LinkedIn,United States,Today,"Chief of Staff title aligns with candidate's target roles, but context is M&A advisory firm rather than R&D/Engineering, and $90k base is significantly below Director-level expectations for this candidate's experience.",https://www.linkedin.com/jobs/view/chief-of-staff-%2490k-%2B-%2410k-%2450k-profit-share-%2B-equity-at-ai-native-m-a-advisory-firm-at-jack-jill-4405088350
2026-04-28,NEW,1,2026-04-28,7,Chief of Staff & Corporate Development Lead,Canary Technologies,LinkedIn,"New York, NY",Today,"Chief of Staff aligns with target roles, but 'Corporate Development' typically involves M&A/finance responsibilities that diverge from the candidate's technical program management and R&D governance expertise.",https://www.linkedin.com/jobs/view/chief-of-staff-corporate-development-lead-at-canary-technologies-4406266899
2026-04-28,NEW,1,2026-04-28,9,Director of Product Operations,Govini,LinkedIn,"Arlington, VA",Today,"Director of Product Operations is explicitly listed as a target role, and Govini appears to be a mid-size defense tech company aligning well with the candidate's preference for 500-5000 employee organizations.",https://www.linkedin.com/jobs/view/director-of-product-operations-at-govini-4398076095
2026-04-28,NEW,1,2026-04-28,8,"Director, Engineering Operations",Abbott,LinkedIn,"Alameda, CA",Today,"Director-level operations role in engineering aligns well with candidate's TPM/PMO leadership experience, though 'Engineering Operations' may lean more toward infrastructure/tooling than pure program management.",https://www.linkedin.com/jobs/view/director-engineering-operations-at-abbott-4408047757
2026-04-28,REPOSTED,2,2026-04-28,7,Senior Program Manager (PMO),VEZA Manufacturing,LinkedIn,United States,Today,"Senior Program Manager (PMO) aligns well with candidate's PMO expertise, but title suggests senior IC level rather than the Director-level leadership role they're targeting, and manufacturing sector differs from their SaaS/tech platform background.",https://www.linkedin.com/jobs/view/senior-program-manager-pmo-at-veza-manufacturing-4406553883
2026-04-28,REPOSTED,2,2026-04-28,6,Senior Program Manager,Canvas,LinkedIn,"Patterson, OH",Today,"Senior Program Manager is a step below the Director-level roles targeted, but it's an adjacent senior program role that could be worth reviewing if Canvas is mid-sized and the role has leadership scope.",https://www.linkedin.com/jobs/view/senior-program-manager-at-canvas-4408002402
2026-04-28,REPOSTED,2,2026-04-28,6,Senior Program Manager,Hayden AI,LinkedIn,"San Francisco, CA",Today,"Senior Program Manager is one level below target Director roles and likely an IC position, but it's a relevant program management function at a tech company that could be worth reviewing if scope is substantial.",https://www.linkedin.com/jobs/view/senior-program-manager-at-hayden-ai-4408030046
2026-04-28,REPOSTED,2,2026-04-28,6,Senior Program Manager,Talent Reel,LinkedIn,"San Diego, CA",Today,"Senior Program Manager is a step below target Director-level roles, but it's an adjacent senior delivery/program position that could be worth reviewing depending on scope and team size at Talent Reel.",https://www.linkedin.com/jobs/view/senior-program-manager-at-talent-reel-4408030344
2026-04-28,REPOSTED,2,2026-04-28,6,Senior Program Manager,Cyberobotix,LinkedIn,United States,Today,"Senior Program Manager is a step below Director-level target and likely an IC role, but it's in the program management domain at a tech company, making it a decent adjacent role worth reviewing if it has leadership scope.",https://www.linkedin.com/jobs/view/senior-program-manager-at-cyberobotix-4406536766
2026-04-28,REPOSTED,2,2026-04-28,6,Senior Technical Program Manager,AGS - American Gaming Systems,LinkedIn,"Duluth, GA",Today,"Senior TPM role aligns with candidate's expertise but is likely an individual contributor position one level below their target Director/VP level, though worth reviewing given strong TPM background.",https://www.linkedin.com/jobs/view/senior-technical-program-manager-at-ags-american-gaming-systems-4406551575
2026-04-28,REPOSTED,2,2026-04-28,8,"Director, AI & Data Transformation",TKO,LinkedIn,United States,Today,"Director-level transformation role aligns well with candidate's enterprise governance, platform modernization, and AI-enabled automation experience, though 'Data Transformation' focus may lean more toward data/analytics than pure TPM.",https://www.linkedin.com/jobs/view/director-ai-data-transformation-at-tko-4394652232
2026-04-28,REPOSTED,2,2026-04-28,9,"Vice President, Program and Portfolio Management",Septerna,LinkedIn,San Francisco Bay Area,Today,"VP Program and Portfolio Management is a direct title match to candidate's target roles, aligning perfectly with their Director/VP-level TPM and PMO experience managing large R&D portfolios.",https://www.linkedin.com/jobs/view/vice-president-program-and-portfolio-management-at-septerna-4385252735
2026-04-28,REPOSTED,2,2026-04-28,7,Chief of Staff to the Founder,Jobgether,LinkedIn,United States,Today,"Chief of Staff title aligns with candidate's target roles, but 'to the Founder' suggests broader business operations rather than R&D/Engineering focus, and Jobgether appears to be a smaller job platform company rather than the mid-size tech company preferred.",https://www.linkedin.com/jobs/view/chief-of-staff-to-the-founder-at-jobgether-4406529754
2026-04-28,REPOSTED,2,2026-04-28,8,Chief of Staff,Tavus,LinkedIn,San Francisco Bay Area,Today,"Chief of Staff role aligns with candidate's target list and executive experience, though without a job description confirming R&D/Engineering focus, it could potentially be a broader operational or CEO-support role.",https://www.linkedin.com/jobs/view/chief-of-staff-at-tavus-4407800868
2026-04-28,REPOSTED,2,2026-04-28,8,Chief of Staff,"Presto Phoenix, Inc.",LinkedIn,"San Mateo, CA",Today,"Chief of Staff title directly matches candidate's target roles, and Presto Phoenix appears to be a tech company in the mid-size range, though lack of job description prevents confirming R&D/Engineering focus.",https://www.linkedin.com/jobs/view/chief-of-staff-at-presto-phoenix-inc-4406557086
2026-04-28,REPOSTED,2,2026-04-28,8,"Chief of Staff to VP, HPC Hardware Engineering",Renesas Electronics,LinkedIn,"Austin, TX",Today,"Chief of Staff to VP Engineering is an explicitly targeted role type, and HPC Hardware Engineering at a semiconductor company aligns with candidate's technical governance and R&D leadership background from Nokia/Alcatel-Lucent, though hardware focus differs from SaaS experience.",https://www.linkedin.com/jobs/view/chief-of-staff-to-vp-hpc-hardware-engineering-at-renesas-electronics-4408018784
2026-04-28,REPOSTED,2,2026-04-28,8,Chief of Staff,Flam,LinkedIn,San Francisco Bay Area,Today,"Chief of Staff role directly matches candidate's target list, and while company/scope details are unavailable, the title aligns well with their executive program leadership background and stated interest in Chief of Staff R&D/Engineering positions.",https://www.linkedin.com/jobs/view/chief-of-staff-at-flam-4406271530
2026-04-28,REPOSTED,2,2026-04-28,8,Chief of Staff (Remote),MeritFirst,LinkedIn,"Texas, United States",Today,"Chief of Staff title directly matches candidate's target roles, and while company/description details are unavailable, the remote Director-level Chief of Staff position aligns well with their executive TPM/PMO background and transformation leadership experience.",https://www.linkedin.com/jobs/view/chief-of-staff-remote-at-meritfirst-4406579551
2026-04-28,REPOSTED,2,2026-04-28,7,Chief of Staff ($140k – $190k + Equity) at $5.1M Seed-funded AI agent startup,Jack & Jill,LinkedIn,"San Francisco, CA",Today,"Chief of Staff aligns with target roles and leverages governance/cross-functional leadership skills, but the early-stage seed startup (far below 500-5000 employee preference) and lack of explicit R&D/Engineering focus in title introduces uncertainty about fit.",https://www.linkedin.com/jobs/view/chief-of-staff-%24140k-%E2%80%93-%24190k-%2B-equity-at-%245-1m-seed-funded-ai-agent-startup-at-jack-jill-4405087310
2026-04-28,REPOSTED,2,2026-04-28,8,Chief of Staff,Exponent,LinkedIn,"New York, NY",Today,"Chief of Staff role aligns well with candidate's target roles (Chief of Staff R&D/Engineering), and their executive-level TPM/PMO experience with cross-functional governance and stakeholder management directly supports this position, though fit depends on whether this is R&D/Engineering focused.",https://www.linkedin.com/jobs/view/chief-of-staff-at-exponent-4408078734
2026-04-28,REPOSTED,2,2026-04-28,8,Chief of Staff at General Catalyst-backed government intelligence startup,Jack & Jill,LinkedIn,"San Francisco, CA",Today,"Chief of Staff role at a tech startup aligns well with candidate's target roles, leveraging their enterprise governance, cross-functional leadership, and transformation experience, though the government intelligence domain and startup size may differ from their mid-size company preference.",https://www.linkedin.com/jobs/view/chief-of-staff-at-general-catalyst-backed-government-intelligence-startup-at-jack-jill-4405085358
2026-04-28,REPOSTED,2,2026-04-28,8,Chief of Staff,Thema Foundries,LinkedIn,San Francisco Bay Area,Today,"Chief of Staff title directly matches candidate's target roles, particularly Chief of Staff R&D/Engineering, and aligns well with their executive-level program management and cross-functional governance experience.",https://www.linkedin.com/jobs/view/chief-of-staff-at-thema-foundries-4406598838
2026-04-28,REPOSTED,2,2026-04-28,7,Chief of Staff ($90k + $10k-$50k Profit Share + Equity) at AI-native M&A advisory firm,Jack & Jill,LinkedIn,United States,Today,"Chief of Staff title aligns with candidate's target roles, but context is M&A advisory firm rather than R&D/Engineering, and $90k base is significantly below Director-level expectations for this candidate's experience.",https://www.linkedin.com/jobs/view/chief-of-staff-%2490k-%2B-%2410k-%2450k-profit-share-%2B-equity-at-ai-native-m-a-advisory-firm-at-jack-jill-4405088350
2026-04-28,REPOSTED,2,2026-04-28,7,Chief of Staff & Corporate Development Lead,Canary Technologies,LinkedIn,"New York, NY",Today,"Chief of Staff aligns with target roles, but 'Corporate Development' typically involves M&A/finance responsibilities that diverge from the candidate's technical program management and R&D governance expertise.",https://www.linkedin.com/jobs/view/chief-of-staff-corporate-development-lead-at-canary-technologies-4406266899
2026-04-28,REPOSTED,2,2026-04-28,9,Director of Product Operations,Govini,LinkedIn,"Arlington, VA",Today,"Director of Product Operations is explicitly listed as a target role, and Govini appears to be a mid-size defense tech company aligning well with the candidate's preference for 500-5000 employee organizations.",https://www.linkedin.com/jobs/view/director-of-product-operations-at-govini-4398076095
2026-04-28,REPOSTED,2,2026-04-28,8,"Director, Engineering Operations",Abbott,LinkedIn,"Alameda, CA",Today,"Director-level operations role in engineering aligns well with candidate's TPM/PMO leadership experience, though 'Engineering Operations' may lean more toward infrastructure/tooling than pure program management.",https://www.linkedin.com/jobs/view/director-engineering-operations-at-abbott-4408047757
2026-04-29,REPOSTED,3,2026-04-29,7,Senior Program Manager,Nuro,LinkedIn,"Mountain View, CA",Today,"Senior Program Manager at a mid-size autonomous vehicle company is a strong technical program role, but the title suggests a level below Director which is the candidate's target, making it a decent adjacent role worth reviewing.",https://www.linkedin.com/jobs/view/senior-program-manager-at-nuro-4407036717
2026-04-29,REPOSTED,3,2026-04-29,6,Senior Program Manager,Fuse Integration,LinkedIn,"San Diego, CA",Today,"Senior Program Manager is a relevant program management role but appears to be one level below the Director-level positions the candidate is targeting, though still worth reviewing given the strong functional alignment.",https://www.linkedin.com/jobs/view/senior-program-manager-at-fuse-integration-4408578532
2026-04-29,REPOSTED,3,2026-04-29,7,"Senior Technical Program Manager, Digital Transformation",Ford Motor Company,LinkedIn,"Long Beach, CA",Today,"Senior TPM role in Digital Transformation aligns well with candidate's technical program management expertise and transformation leadership, but title indicates senior IC level rather than desired Director-level position.",https://www.linkedin.com/jobs/view/senior-technical-program-manager-digital-transformation-at-ford-motor-company-4408543369
2026-04-29,REPOSTED,3,2026-04-29,6,"Senior Technical Program Manager, ML Software",NVIDIA,LinkedIn,"Santa Clara, CA",Today,"Senior TPM at a prestigious company like NVIDIA is relevant to their expertise, but the title suggests an individual contributor role rather than the Director-level leadership position they're targeting.",https://www.linkedin.com/jobs/view/senior-technical-program-manager-ml-software-at-nvidia-4395923018
2026-04-29,REPOSTED,3,2026-04-29,6,Senior Program Manager,Lumira Search,LinkedIn,"Boulder, CO",Today,"Senior Program Manager title is a step below target Director-level roles, but adjacent enough to TPM/PMO work to be worth reviewing if scope is significant.",https://www.linkedin.com/jobs/view/senior-program-manager-at-lumira-search-4408237567
2026-04-29,REPOSTED,3,2026-04-29,7,Senior Technical Program Manager - Autonomous Vehicles,NVIDIA,LinkedIn,"Santa Clara, CA",Today,"Senior TPM at NVIDIA is a strong technical program role at a desirable company, but title suggests senior IC level rather than the Director-level leadership position the candidate is targeting.",https://www.linkedin.com/jobs/view/senior-technical-program-manager-autonomous-vehicles-at-nvidia-4395484249
2026-04-29,REPOSTED,3,2026-04-29,8,"Director, PMO",Western Growers,LinkedIn,"Irvine, CA",Today,"Director PMO title directly matches candidate's target roles and extensive PMO leadership experience, though company size and industry (agricultural trade association) may differ from typical tech mid-size company preference.",https://www.linkedin.com/jobs/view/director-pmo-at-western-growers-4405473900
2026-04-29,REPOSTED,3,2026-04-29,8,"Associate Director, PMO",EVERSANA INTOUCH,LinkedIn,"Boston, MA",Today,"Associate Director PMO title directly aligns with candidate's target roles and PMO leadership experience, though 'Associate Director' level may be slightly below their Director/VP targeting.",https://www.linkedin.com/jobs/view/associate-director-pmo-at-eversana-intouch-4407050772
2026-04-29,REPOSTED,3,2026-04-29,8,Transformation Associate Director,UCSF Health,LinkedIn,"San Francisco, CA",Today,"Transformation Associate Director at a large healthcare organization aligns well with candidate's enterprise governance, transformation leadership, and PMO expertise at director level, though healthcare sector may require domain adjustment.",https://www.linkedin.com/jobs/view/transformation-associate-director-at-ucsf-health-4408577411
2026-04-29,REPOSTED,3,2026-04-29,3,DJS ASSISTANT AREA DIRECTOR Senior Program Manager,State of Maryland,LinkedIn,"Maryland, United States",Today,"DJS (Department of Juvenile Services) Assistant Area Director is a government social services management role unrelated to technical program management, R&D governance, or software delivery leadership.",https://www.linkedin.com/jobs/view/djs-assistant-area-director-senior-program-manager-at-state-of-maryland-4408703311
2026-04-29,REPOSTED,3,2026-04-29,8,Chief of Staff,Insure Technology,LinkedIn,"Orlando, FL",Today,"Chief of Staff title aligns directly with candidate's target roles (Chief of Staff R&D/Engineering), and while company context is limited, the role typically involves cross-functional governance and executive-level program coordination matching their experience.",https://www.linkedin.com/jobs/view/chief-of-staff-at-insure-technology-4408286078
2026-04-29,REPOSTED,3,2026-04-29,8,Chief of Staff,Picogrid,LinkedIn,"El Segundo, CA",Today,"Chief of Staff role directly matches candidate's target list, though company size (Picogrid is a small startup) may be below their preferred 500-5000 employee range, preventing a higher score.",https://www.linkedin.com/jobs/view/chief-of-staff-at-picogrid-4399208247
2026-04-29,REPOSTED,3,2026-04-29,8,Chief of Staff,Probook,LinkedIn,"Manhattan, NY",Today,"Chief of Staff role aligns directly with candidate's target roles, particularly Chief of Staff R&D/Engineering, and their executive-level TPM/PMO experience with cross-functional governance and stakeholder management makes this a strong potential match, though lack of job description prevents confirming R&D/Engineering focus.",https://www.linkedin.com/jobs/view/chief-of-staff-at-probook-4361147605
2026-04-29,REPOSTED,3,2026-04-29,8,Chief of Staff,eToro,LinkedIn,"Miami, FL",Today,"Chief of Staff role aligns with candidate's target list and executive-level program management experience, though without job description details, cannot confirm if it's R&D/Engineering focused versus general corporate CoS.",https://www.linkedin.com/jobs/view/chief-of-staff-at-etoro-4408526835
2026-04-29,REPOSTED,3,2026-04-29,8,Chief of Staff,Commure,LinkedIn,"Mountain View, CA",Today,"Chief of Staff role at a tech company aligns well with candidate's target roles list, executive-level experience, and cross-functional governance expertise, though fit depends on whether it's R&D/Engineering focused vs general business operations.",https://www.linkedin.com/jobs/view/chief-of-staff-at-commure-4377095242
2026-04-29,REPOSTED,3,2026-04-29,6,Chief of Staff to the CEO,Zap Energy,LinkedIn,"Everett, WA",Today,"Chief of Staff role aligns with candidate's governance and cross-functional leadership skills, but reporting to CEO rather than R&D/Engineering leadership moves it outside the candidate's core technical program management focus and target roles.",https://www.linkedin.com/jobs/view/chief-of-staff-to-the-ceo-at-zap-energy-4408583018
2026-04-29,REPOSTED,3,2026-04-29,7,Chief of Staff,Hire Point Recruiting,LinkedIn,"New York, NY",Today,"Chief of Staff title aligns with candidate's target roles, but Hire Point Recruiting is a recruiting agency rather than a mid-size tech company, and without a job description it's unclear if this is R&D/Engineering focused as preferred.",https://www.linkedin.com/jobs/view/chief-of-staff-at-hire-point-recruiting-4407018633
2026-04-29,REPOSTED,3,2026-04-29,3,Chief of Staff,Konvergent Wealth Partners,LinkedIn,"Gig Harbor, WA",Today,"Chief of Staff title matches target list, but Konvergent Wealth Partners is a wealth management/financial services firm, not a tech company, making this likely a finance/operations CoS role rather than an R&D/Engineering CoS role the candidate seeks.",https://www.linkedin.com/jobs/view/chief-of-staff-at-konvergent-wealth-partners-4407086533
2026-04-29,REPOSTED,3,2026-04-29,5,Chief of Staff,City of Boston,LinkedIn,"Boston, MA",Today,"Chief of Staff title aligns with target roles, but City of Boston is a government entity, not the mid-size tech/SaaS company environment the candidate seeks, and likely lacks the R&D/Engineering focus specified in their target Chief of Staff roles.",https://www.linkedin.com/jobs/view/chief-of-staff-at-city-of-boston-4407322227
2026-04-29,REPOSTED,3,2026-04-29,8,Senior Director Program Management - R10230916,Northrop Grumman,LinkedIn,"Baltimore, MD",Today,"Senior Director Program Management title at a large enterprise aligns well with candidate's Director TPM/PMO targets and 15+ years of technical program management experience, though defense industry context differs from SaaS background.",https://www.linkedin.com/jobs/view/senior-director-program-management-r10230916-at-northrop-grumman-4408713730
2026-04-29,REPOSTED,3,2026-04-29,8,Director of Engineering Operations,Speridian Technologies,LinkedIn,"California, United States",Today,"Director of Engineering Operations is a strong title match aligned with candidate's target roles in technical program/operations leadership, though Speridian Technologies appears to be an IT services/consulting company which may differ from the mid-size product company preference.",https://www.linkedin.com/jobs/view/director-of-engineering-operations-at-speridian-technologies-4395458937
2026-05-01,NEW,1,2026-05-01,7,"Sr. Manager, Technical Programs",Verkada,LinkedIn,"San Mateo, CA",Today,"Sr. Manager is one level below target Director roles, but Technical Programs at a mid-size security tech company (Verkada ~1,500 employees) aligns well with TPM expertise and could be a strategic fit worth reviewing.",https://www.linkedin.com/jobs/view/sr-manager-technical-programs-at-verkada-4250677558
2026-05-01,NEW,1,2026-05-01,6,Senior Program Manager,The Panther Group,LinkedIn,United States,Today,"Senior Program Manager is an adjacent senior delivery role but likely a step below the Director-level positions the candidate is targeting, though worth reviewing given program management alignment.",https://www.linkedin.com/jobs/view/senior-program-manager-at-the-panther-group-4409069958
2026-05-01,NEW,1,2026-05-01,6,Senior Program Manager,Lumicity,LinkedIn,"New York, United States",Today,"Senior Program Manager is a step below target Director-level roles, but still a relevant senior delivery/program position worth reviewing given the TPM alignment, though title suggests IC rather than leadership.",https://www.linkedin.com/jobs/view/senior-program-manager-at-lumicity-4402764112
2026-05-01,NEW,1,2026-05-01,6,"Senior Technical Program Manager, Product",Lyft,LinkedIn,"San Francisco County, CA",Today,"Senior TPM at Lyft is a strong company match and relevant function, but title suggests senior IC level rather than the Director-level leadership role the candidate is targeting.",https://www.linkedin.com/jobs/view/senior-technical-program-manager-product-at-lyft-4377119094
2026-05-01,NEW,1,2026-05-01,8,"Senior Manager, Strategic Initiatives & PMO",American Express,LinkedIn,"New York, NY",Today,"Senior Manager Strategic Initiatives & PMO at a large enterprise closely aligns with candidate's PMO leadership experience, governance expertise, and target roles, though title is slightly below Director level.",https://www.linkedin.com/jobs/view/senior-manager-strategic-initiatives-pmo-at-american-express-4407651132
2026-05-01,NEW,1,2026-05-01,6,Senior Program Manager,"Veterans Sourcing Group, LLC",LinkedIn,United States,Today,"Senior Program Manager is a relevant adjacent role in technical delivery, but the title suggests an IC-level position rather than the Director-level leadership roles the candidate is targeting.",https://www.linkedin.com/jobs/view/senior-program-manager-at-veterans-sourcing-group-llc-4409078180
2026-05-01,NEW,1,2026-05-01,6,Senior Program Manager,SoTalent,LinkedIn,"Berkeley, CA",Today,"Senior Program Manager is a relevant program management role but likely below the Director-level target, though worth reviewing if it has leadership scope at a growing company.",https://www.linkedin.com/jobs/view/senior-program-manager-at-sotalent-4406734122
2026-05-01,NEW,1,2026-05-01,8,"Associate Director, Program Management",FUJIFILM Biotechnologies,LinkedIn,"College Station, TX",Today,"Associate Director Program Management title aligns well with candidate's target Director PMO/TPM roles, though biotech industry and mid-size company fit is uncertain without full job description.",https://www.linkedin.com/jobs/view/associate-director-program-management-at-fujifilm-biotechnologies-4398878205
2026-05-01,NEW,1,2026-05-01,8,"Associate Director, Program Management Lead, Global Oncology Business Unit",Takeda,LinkedIn,"Boston, MA",Today,"Associate Director Program Management at a large enterprise (Takeda) aligns well with candidate's Director-level TPM/PMO target, though pharma/oncology domain differs from their SaaS/tech background.",https://www.linkedin.com/jobs/view/associate-director-program-management-lead-global-oncology-business-unit-at-takeda-4406713137
2026-05-01,NEW,1,2026-05-01,6,"Director, Program Management Immunology -Full Life Cycle",Monte Rosa Therapeutics,LinkedIn,"Boston, MA",Today,"Director-level program management title aligns with target roles, but 'Immunology - Full Life Cycle' suggests pharmaceutical/biotech drug development program management rather than technical/software TPM, which may require domain-specific clinical trial experience the candidate lacks.",https://www.linkedin.com/jobs/view/director-program-management-immunology-full-life-cycle-at-monte-rosa-therapeutics-4408061590
2026-05-01,NEW,1,2026-05-01,7,Director Drug Development Program Management,BioSpace,LinkedIn,"Tarrytown, NY",Today,"Director-level program management role aligns with candidate's TPM/PMO leadership experience, though drug development in biotech/pharma is a different domain than their SaaS/tech background, making it a decent but not ideal match.",https://www.linkedin.com/jobs/view/director-drug-development-program-management-at-biospace-4408713797
2026-05-01,NEW,1,2026-05-01,1,Therapy Program Manager (TPM) / Director of Rehab (DOR),"OVATION Rehabilitation Services, LLC",LinkedIn,"Austintown, OH",Today,"Healthcare/therapy rehabilitation role completely unrelated to technical program management despite similar TPM acronym - this is a clinical rehab director position, not a technology role.",https://www.linkedin.com/jobs/view/therapy-program-manager-tpm-director-of-rehab-dor-at-ovation-rehabilitation-services-llc-4407608288
2026-05-01,NEW,1,2026-05-01,5,Chief of Staff to CEO (Fashion),JW Michaels & Co.,LinkedIn,"New York, NY",Today,"Chief of Staff title aligns with target roles, but reporting to CEO rather than R&D/Engineering leadership, combined with fashion industry focus, suggests this is likely a business operations role rather than a technical program management position leveraging the candidate's core expertise.",https://www.linkedin.com/jobs/view/chief-of-staff-to-ceo-fashion-at-jw-michaels-co-4407009491
2026-05-01,NEW,1,2026-05-01,7,Chief of Staff,Tews Company,LinkedIn,"Orlando, FL",Today,"Chief of Staff title aligns with candidate's target roles, but without confirmation it's R&D/Engineering focused and given company details are unavailable, it may be a general business CoS rather than technical leadership.",https://www.linkedin.com/jobs/view/chief-of-staff-at-tews-company-4409022973
2026-05-01,NEW,1,2026-05-01,7,Chief of Staff,Fabletics,LinkedIn,"El Segundo, CA",Today,"Chief of Staff title aligns with candidate's target roles, but without R&D/Engineering specification and Fabletics being a retail/e-commerce company rather than a tech platform, it may lean more toward general business operations than technical program leadership.",https://www.linkedin.com/jobs/view/chief-of-staff-at-fabletics-4409100639
2026-05-01,NEW,1,2026-05-01,7,Chief of Staff,Atlas Search,LinkedIn,"New York, NY",Today,"Chief of Staff title aligns with candidate's target roles, but without job details and given Atlas Search is a recruiting firm (likely placing for a client), the actual scope and R&D/Engineering focus cannot be confirmed.",https://www.linkedin.com/jobs/view/chief-of-staff-at-atlas-search-4406749226
2026-05-01,NEW,1,2026-05-01,8,Chief of Staff,Respan,LinkedIn,San Francisco Bay Area,Today,"Chief of Staff role aligns with candidate's target list, particularly Chief of Staff R&D/Engineering, and their extensive experience in executive-level program management and cross-functional governance at scale.",https://www.linkedin.com/jobs/view/chief-of-staff-at-respan-4407626825
2026-05-01,NEW,1,2026-05-01,7,Chief of Staff (Fractional),Seygan,LinkedIn,United States,Today,"Chief of Staff title aligns with candidate's target roles, but 'Fractional' indicates part-time/contract work which may not match the Director-level permanent position preference, and limited company info prevents confirming R&D/Engineering focus.",https://www.linkedin.com/jobs/view/chief-of-staff-fractional-at-seygan-4407303323
2026-05-01,NEW,1,2026-05-01,8,Chief of Staff,Radiant,LinkedIn,"Washington, DC",Today,"Chief of Staff role directly matches candidate's target list, likely involving cross-functional governance and executive-level coordination aligned with their TPMO and stakeholder management experience.",https://www.linkedin.com/jobs/view/chief-of-staff-at-radiant-4397658051
2026-05-01,NEW,1,2026-05-01,5,"Director, Supply Chain Planning and Capital Chief of Staff and Strategy",WD,LinkedIn,"San Jose, CA",Today,"Chief of Staff element aligns with target roles, but Supply Chain Planning and Capital focus is outside candidate's software/R&D technical program management expertise and likely operations/finance-oriented rather than engineering delivery.",https://www.linkedin.com/jobs/view/director-supply-chain-planning-and-capital-chief-of-staff-and-strategy-at-wd-4406710769
2026-05-01,NEW,1,2026-05-01,8,Chief of Staff - Oracle Health,Oracle,LinkedIn,United States,Today,"Chief of Staff role in R&D/Engineering context at Oracle Health aligns well with candidate's target roles, enterprise governance experience, and transformation leadership background, though healthcare domain and exact scope are unknown without full description.",https://www.linkedin.com/jobs/view/chief-of-staff-oracle-health-at-oracle-4406777447
2026-05-01,NEW,1,2026-05-01,6,Chief of Staff to the Chief Customer Officer,Anaplan,LinkedIn,"New York, NY",Today,"Chief of Staff role aligns with candidate's experience and target titles, but reporting to Chief Customer Officer (customer/sales-focused) rather than R&D/Engineering leadership makes this adjacent rather than a strong match.",https://www.linkedin.com/jobs/view/chief-of-staff-to-the-chief-customer-officer-at-anaplan-4400231042
2026-05-01,NEW,1,2026-05-01,7,"Director, Office of the COO (Chief of Staff)",RCM Healthcare Services,LinkedIn,"Bronx, NY",Today,"Chief of Staff title aligns with candidate's targets, but healthcare services industry and COO-focus (vs R&D/Engineering) suggests less technical program management emphasis than ideal.",https://www.linkedin.com/jobs/view/director-office-of-the-coo-chief-of-staff-at-rcm-healthcare-services-4406745099
2026-05-01,REPOSTED,2,2026-05-01,7,"Sr. Manager, Technical Programs",Verkada,LinkedIn,"San Mateo, CA",Today,"Sr. Manager is one level below target Director roles, but Technical Programs at a mid-size security tech company (Verkada ~1,500 employees) aligns well with TPM expertise and could be a strategic fit worth reviewing.",https://www.linkedin.com/jobs/view/sr-manager-technical-programs-at-verkada-4250677558
2026-05-01,REPOSTED,2,2026-05-01,6,Senior Program Manager,Lumicity,LinkedIn,"New York, United States",Today,"Senior Program Manager is a step below target Director-level roles, but still a relevant senior delivery/program position worth reviewing given the TPM alignment, though title suggests IC rather than leadership.",https://www.linkedin.com/jobs/view/senior-program-manager-at-lumicity-4402764112
